time,[OPT-101] Ox Fill,[NPT-201] N2 Fill,[FPT-301] Fuel Tank,[OPT-102] Ox Tank,[CCPT-101] Combustion Chamber PT1 (psi),[Load Cell] Tank Mass - Flintec (kg),[Load Cell] Thrust - CAS BSA-5KLB (kg),[INJ-302] FUEL Valve Hall Sensor (mV),[INJ-301] OX Valve Hall Sensor (mV)
2920.8153235912323,597.4627749332706,148.08391635751678,570.1096433537924,575.8546004625764,311.586627576886,83.44611737187614,823.015675308152,4699.158114688431,5.296135274332812
2920.837394952774,598.3751944044965,144.73015916565402,565.6281000896288,574.5673486581833,309.5842366881303,76.09033584459205,806.7734960745934,4701.275614558301,5.519719019043713
2920.874720096588,603.7510712787364,145.59325844130652,561.9570487174007,570.6102412764154,309.13131493960327,70.5752133423154,809.3589858336554,4699.98670159089,7.887076316387107
2920.8865151405334,596.2297756521502,147.98527644176139,560.1572800306556,566.8795948799116,305.30531808016,76.54947265169741,814.7619964183968,4698.4478973449795,6.006342463269414
2920.9176166057587,594.380276734804,146.9742172851038,559.215679198184,565.7949660608539,303.0645473420726,87.20829756716026,801.5527956846439,4698.250614750182,5.703846808648426
2920.9395451545715,600.6685730680712,146.23441790525197,555.4611948804362,563.6137894300366,303.1479802956879,79.22068888545577,795.4536917465692,4699.38170163069,7.610884631615456
2920.967741250992,601.2850727197286,144.23695957672652,554.4361610707325,563.3277334770744,300.18015097759854,70.49983268538156,788.840804644018,4700.723223284771,7.255781036877927
2920.99014878273,596.0571557584557,145.71655833841356,554.9486779746649,561.6709927645802,296.8666708686793,73.27384062118364,784.2001821344363,4699.763114650064,4.822663815085849
2921.012117624283,596.6243354288022,148.4784760277969,553.5541552386395,558.8223522697576,297.0096987877065,84.91672545979489,783.3217786352188,4697.46148437408,5.848518643473565
2921.0439627170563,596.5503554659358,147.76333662608675,551.420654640315,556.6292566643233,295.2695257847332,80.99007842822533,787.9458274720247,4697.172136570504,5.966886508305323
2921.063956260681,595.3666761617808,146.67829753260193,551.1345986944951,556.1524967512793,293.02875507730914,71.73470478408963,780.0567691835613,4697.974419118163,4.75690389017575
2921.0939700603485,596.5750154516581,148.20721625708134,549.6328049852741,554.8771639884387,292.06331663596364,74.13318003975856,772.1842846325437,4697.3562669912,5.361895199182615
2921.115932703018,599.4602337690169,147.96061646048346,547.8807123319954,553.7686971961382,291.55079993482826,79.74972395656012,770.974408068994,4697.6587669686805,6.164166283282679
2921.137950897217,603.2085515901468,145.00141893751766,546.3312426375246,554.5791890441101,291.07404021233805,77.09769548165835,766.3669329362187,4699.131810342871,7.610884631640054
2921.169974088669,594.4789166778065,145.91383817269224,547.0225444992134,552.7555823858806,288.47569972368086,74.65399177268017,762.5218457956303,4698.171701714467,4.6516880103554215
2921.1899602413177,594.9721163945025,146.62897757500417,546.4146756200967,552.1000375096537,287.2361244495445,75.19673246084722,761.6765895733629,4698.1980060599035,4.756903890200159
2921.2174360752106,597.0928751523353,144.31093951487765,545.0082339048906,553.0893143227735,287.02158257480664,77.32383743277366,759.7871932981827,4699.960397244442,5.322439244259321
2921.2394099235535,595.3666761574051,146.35771780194264,545.0916668880175,551.0750037081235,285.81776428127466,75.70520922901156,762.4389775499681,4698.0664843296845,4.664839995371622
2921.2609922885895,594.5775566230269,145.29733868849289,544.328851040912,552.040442522876,285.12646268779883,72.93805404681109,754.7819505692659,4698.618875594613,4.730599920236126
2921.2929089069366,603.9976711393113,144.33559949537144,543.1488702823605,552.7794203809739,286.84279767946833,75.42150386617601,756.6050522232133,4699.4080059759535,7.111109202146233
2921.3128962516785,598.3258744322959,145.96315813093608,542.1357554906472,550.9319757327414,285.9727111899796,75.77647820408328,764.6598468153865,4697.014310496924,7.137413171998772
2921.3429119586945,596.5503554678688,147.7633366276283,544.4003650265379,550.7293527738528,284.1967812357949,75.29267147545535,759.8037669712858,4696.974853978251,5.388199169145001
2921.3648567199707,595.5392960605657,144.45889939077293,545.1870188666592,553.2800182863956,284.30405217227354,72.65023701422498,756.2072845889987,4699.052897304116,5.085703514672564
2921.3867869377136,601.8522523783076,144.1629796405601,545.163180871731,553.9594011586217,285.87735924593034,73.72886560232764,757.2017036917355,4699.26333207188,7.137413171993865
2921.4188203811646,597.7093747953646,146.70295751224327,545.4969128043739,552.8747723634065,286.4256329236019,75.8340416161474,762.7704505588791,4696.882788768681,7.150565157034906
2921.4405267238617,597.2901550356727,146.48101769879892,548.2382822570671,554.2216191097309,283.8868874179074,75.4393211104296,757.8149287663441,4697.632462623417,4.770055875157767
2921.4626083374023,600.9398329133292,144.75481914328932,547.3443574362784,555.8902788016736,285.9488732052321,71.79912096499247,764.7427150777214,4699.144962514551,6.3877500278579085
2921.494704723358,604.3182509466045,144.31093951557378,547.2966814483244,556.4981476914668,285.86544025416714,71.68947638213245,755.6437804581907,4698.671484285757,7.3215409618340015
2921.514684677124,604.1456310476664,144.4095794331297,546.9510305122176,555.6518988436211,286.6997697630466,75.92586895458747,760.3009765001523,4697.711375659997,8.176419986203095
2921.5456614494324,602.2961321193609,146.20975792485376,547.3205194399476,556.7126896499134,288.356509793153,74.96784940156334,772.5157576985762,4696.8170279030655,7.913380286352747
2921.5676081180573,597.240835063661,148.00993641935057,548.6196901826671,556.3789577104403,287.17652948331386,72.25003430379822,775.9465035833302,4695.725397559638,5.99319047832499
2921.5905928611755,596.4270555363598,148.05925637775704,549.7996709521005,557.3682345302208,286.1038201140384,73.01617582330975,773.3112929780251,4695.488658449898,5.493415048947381
2921.621542930603,595.4406561270455,146.77693745195208,552.0046855292513,560.0976850414661,287.2957194133916,75.27485423603918,767.9414298390607,4696.619745310442,4.559624115536669
2921.6446504592896,594.651536582773,145.96315813213036,552.0523615210669,560.7889869204885,286.616336813689,73.15186098504944,768.156887324054,4696.961701805509,4.783207860136512
2921.6663477420807,597.9066546771743,145.02607891610626,552.6006354146109,562.4218896333432,288.0704539606873,71.75252200839722,769.8308261074781,4697.080071360317,5.809062688543837
2921.6884195804596,602.2468121489013,143.74375999071447,552.9820433436613,562.3503756466854,291.1336351770021,74.52378884685221,796.315522235274,4696.501375754992,7.505668751741343
2921.7200338840485,600.2493533129102,146.0371380705343,553.5899122295119,562.1715906778343,292.00372168069083,64.89836688057498,796.3155233055645,4696.6197453111345,7.926532271346241
2921.742141008377,605.0333905377407,145.54393848309894,555.8187648144008,563.4111664639457,285.5197894560403,71.56064401484991,765.5548246589527,4698.119093021618,8.0449001362927
2921.7626152038574,605.0087305497367,145.32199866989086,557.8926704354034,565.294368143257,285.65089837932874,73.25328223562093,758.1629756935284,4698.88191905394,7.071653247032944
2921.7942044734955,603.2578715653441,145.3959786061296,557.1179355765553,564.7222562407685,292.44472444180474,74.2359718297827,799.2987802508059,4697.487788721691,7.913380286362607
2921.8222064971924,597.4627749368055,148.1578963002442,557.618533486341,564.924879206702,291.3362580620049,68.2795316615567,780.3716698610368,4696.080506225816,7.5977326465776605
2921.844113588333,595.1940562697094,148.42915606904143,559.1322462135391,564.650742252188,286.4137139315555,66.85689170621468,769.4827800116201,4695.593875833198,5.716998793650033
2921.8660061359406,595.5639560420726,147.83731656490608,560.991609885595,566.0452650213444,286.6878507725861,75.36119943416374,768.1568875512974,4696.198875779686,5.190919394434185
2921.8880546092987,599.0903339885417,145.10005885533982,560.5506069623357,568.0595756856911,287.11693451849527,76.42612240036415,778.3331096354123,4697.921810426747,5.598630928911412
2921.920123577118,605.1073704898959,145.27267871100068,559.0845702224256,567.7973577291821,288.2611578491316,69.1169405834724,772.0351219138433,4696.738114867005,8.110660061250394
2921.940141439438,597.7340347737179,148.4784760288448,559.4302211634462,566.0810220138312,287.1288535124833,68.26993610170008,773.0958355170734,4694.541702014296,6.637637742521281
2921.970133781433,595.1447362900624,147.93595648241083,560.9439338942158,568.0834136827119,287.4983422954202,78.42165388418614,776.8746280948611,4695.133549786436,5.098855499607297
2921.992038011551,599.3862538175357,144.95209897784397,559.6090061296566,570.1334813509361,287.8201551072411,72.7845517252625,777.3718376058705,4696.711810520555,6.611333772616235
2922.0138607025146,602.0248722792454,146.72761749175058,558.6912432925466,568.5959305981553,288.8690264940267,67.19130760877955,768.4717867135977,4694.712680259853,8.202723956231187
2922.035894393921,600.6192530966957,146.82625740992881,559.1084082175382,568.7866345688889,287.96318302443865,71.99785177047517,771.2395865512867,4694.370723772714,7.387300886755512
2922.06885266304,594.9967763861324,146.38237778306706,561.2776658358732,568.6912825833509,286.21109105010606,70.9987155270246,774.0405337600943,4693.3974629951335,5.1120074845779095
2922.088855266571,595.4159961326692,147.49207685236445,562.8986495519663,569.0130955298803,286.3660379590232,73.49998252769923,775.0681000595512,4692.516267432381,4.980487634777235
2922.118869304657,594.7748365077697,148.35517613315122,563.0893535205128,568.9415815418777,286.62825580494564,68.00130688243253,770.5932140919585,4691.4114849424805,5.506567033931037
2922.1407544612885,595.4899760897189,148.0099364194101,562.7437025783483,568.202603662136,286.4494709099357,71.8909483134675,780.1064901678942,4690.964311079546,5.506567033971915
2922.162451505661,600.6685730679102,145.14937881469416,561.0750428699607,569.8831823911117,287.68904618347716,70.95074601874066,776.990643657941,4692.83191957512,7.387300886917805
2922.194291114807,597.4381149562597,147.78799660514122,562.3980516390413,568.9296625446821,286.8070407025066,70.37100030822981,771.0075553872034,4691.3457240818025,6.282534148176808
2922.221354007721,602.098852237808,147.17149712189885,562.8152165668427,569.680559422749,286.6997697639156,71.56475566538015,769.283895621906,4691.898115327049,6.229926208143862
2922.2437827587128,601.3837126487037,146.2344179049176,560.9200958974229,569.4660174586281,286.9858255974517,69.13475768277561,773.5101768204735,4691.661376222913,7.282085006887878
2922.2711277008057,596.3284155976654,146.6289775747071,561.81402073849,568.3337126400897,284.76889289715535,69.39653411492765,768.5712286154157,4691.082680634846,4.954183664847407
2922.2912669181824,599.0163540308126,148.33051615227353,560.0738470451655,567.9046287103133,287.8678310794776,71.46059331233509,776.9409226824396,4690.175180737492,7.400452871798205
2922.318370580673,604.8114506608554,145.790538277108,559.7639530997731,569.4064224670351,288.4637807310061,69.77891957943861,772.3500211947892,4691.279963217917,8.202723956218065
2922.3402931690216,597.8326747204892,144.50821935001687,559.5732491361903,569.7878304081609,284.63778397694927,69.4678030867519,763.897458860939,4691.990180530867,5.874822613493228
2922.3624696731567,596.722975366507,145.79053827611978,559.6328441228882,569.4660174566171,283.9703203687561,69.76521400794512,762.9030397600684,4691.595615356855,5.217223364414554
2922.394397497177,596.6489954138323,146.8755773686537,558.2025643808466,566.2955639785041,283.4935606522149,70.65744677075384,768.5878023096244,4689.741159050606,5.112007484586056
2922.4143936634064,597.3148150286829,148.18255627490845,556.9749076024721,565.3182061408212,284.6377839761841,68.76196612448388,772.5157576964909,4688.873115678339,7.0979572170429375
